,node,ks,kdeg,pr,m
31166,197341208,55,135,14.000000000000002,10434
31167,188591875,55,71,30.0,11113
31168,85867670,55,166,27.0,10686
31169,15780750,55,276,63.0,11399
31170,168498034,55,81,16.0,3765
31171,178978113,50,63,21.0,10166
31172,59062375,55,116,21.0,10656
31173,157947389,55,78,13.0,10201
31174,39764029,55,85,25.0,9865
31175,67232748,55,70,19.0,9906
31176,21645304,55,79,41.0,9480
31177,216625028,26,28,10.0,2697
31178,101782947,54,72,40.0,9806
31179,96354656,55,182,35.0,4098
31180,266008957,55,93,12.0,10000
31181,211955846,55,80,19.0,3417
31182,36414477,55,71,26.0,10076
31183,17481636,55,114,19.0,10249
31184,58451369,55,102,31.0,10531
31185,53395621,55,116,10.0,10130
31186,19738801,55,88,30.0,10102
31187,64954756,55,117,25.0,10674
31188,19664718,55,170,36.0,4904
31189,148733376,55,85,15.0,2470
31190,23137747,13,15,12.0,9473
31191,794808,20,27,24.0,1019
31192,106496565,55,89,24.0,3039
31193,133379712,55,65,23.0,3653
31194,61187606,42,42,10.0,9551
31195,31639623,55,113,28.999999999999996,9916
31196,74189049,55,69,17.0,3137
31197,14361155,45,61,28.999999999999996,10381
31198,27860681,33,48,36.0,3820
31199,19674502,55,167,98.0,11225
31200,49276934,32,37,19.0,2430
31201,92350971,55,68,9.0,11134
31202,24511456,55,136,19.0,11201
31203,77445267,23,23,12.0,1957
31204,73395703,55,131,21.0,3889
31205,140154156,16,16,8.0,1381
31206,47616071,55,147,24.0,10852
31207,258972713,55,168,28.000000000000004,10790
31208,58743813,43,45,18.0,1158
31209,340613443,51,62,37.0,3077
31210,28305267,55,142,28.999999999999996,11203
31211,78558366,55,126,19.0,10795
31212,18714842,47,49,15.0,2134
31213,172814396,55,95,52.0,9931
31214,82306946,55,138,23.0,11088
31215,16958346,19,21,12.0,10817
31216,169394390,36,41,11.0,2165
31217,18719228,55,74,13.0,2475
31218,19981036,55,149,38.0,11201
31219,47279525,55,82,32.0,9871
31220,97190495,55,107,40.0,10165
31221,127512810,55,134,19.0,4634
31222,242585830,28,29,18.0,1770
31223,557177242,42,48,38.0,2423
31224,86029229,55,79,19.0,9551
31225,48788647,54,67,28.000000000000004,2008
31226,251633354,37,42,17.0,9942
31227,23946671,55,147,24.0,3453
31228,3416421,18,18,13.0,1
31229,61426538,55,94,25.0,10524
31230,72814599,55,143,23.0,11113
31231,52528982,55,72,17.0,11202
31232,50965086,42,44,15.0,2884
31233,17001435,55,239,39.0,11411
31234,108508328,55,89,16.0,10410
31235,77951180,48,51,14.000000000000002,9496
31236,229205312,21,21,7.000000000000001,10143
31237,108882147,55,88,19.0,9917
31238,238197721,52,65,28.000000000000004,9550
31239,82282572,55,105,72.0,9534
31240,556092287,54,88,6.0,2145
31241,71012645,55,115,9.0,11134
31242,159002621,55,103,16.0,11218
31243,64376876,55,83,27.0,2014
31244,16561457,12,12,9.0,1804
31245,36761621,22,23,6.0,2559
31246,44309594,55,119,26.0,10700
31247,74386762,55,81,15.0,10449
31248,23664866,55,75,23.0,4361
31249,41533816,52,65,13.0,10588
31250,18212352,55,90,27.0,10798
31251,4898091,22,25,14.000000000000002,2827
31252,208469691,26,26,12.0,2602
31253,131031879,30,31,10.0,2056
31254,61442211,52,57,16.0,2438
31255,16683014,28,33,19.0,2016
31256,61162525,55,122,22.0,10416
31257,249677516,55,120,43.0,11119
31258,152866991,33,35,13.0,9593
31259,249409411,33,40,24.0,2578
31260,19589717,37,40,11.0,9543
31261,16273831,43,56,26.0,1433
31262,117388701,55,138,21.0,11218
31263,69091913,55,113,33.0,11180
31264,34006192,29,42,19.0,2016
31265,90410353,47,47,14.000000000000002,2015
31266,143568410,54,89,33.0,3929
31267,35617996,55,222,41.0,11282
31268,73050516,52,54,19.0,2545
31269,158369556,13,13,10.0,1448
31270,22025634,55,72,23.0,2243
31271,33509142,55,93,46.0,3052
31272,78489442,55,67,19.0,10166
31273,334989877,14,14,9.0,2020
31274,14413221,7,8,15.0,40
31275,161482772,24,24,11.0,9569
31276,69281027,55,69,21.0,9550
31277,18028703,25,26,5.0,10704
31278,118704347,55,78,15.0,10863
31279,35727265,52,55,15.0,10007
31280,89421672,21,23,5.0,9857
31281,14449903,20,30,21.0,10237
31282,163910493,50,54,12.0,10855
31283,14856951,55,108,50.0,2165
31284,27860702,28,30,10.0,2394
31285,88956373,55,83,23.0,10163
31286,182360370,37,38,12.0,2714
31287,71600011,13,15,8.0,3625
31288,16332498,13,13,9.0,10291
31289,177553367,54,57,15.0,3215
31290,135187648,37,63,27.0,10645
31291,105220344,52,66,17.0,9583
31292,110375552,37,37,14.000000000000002,9544
31293,19542307,8,8,11.0,9046
31294,97008128,52,60,10.0,2108
31295,52723068,13,13,5.0,1927
31296,475210759,50,57,12.0,2551
31297,15532569,14,14,8.0,3490
31298,218443914,46,58,18.0,10951
31299,19912974,36,36,15.0,2135
31300,133769083,53,62,13.0,2153
31301,16219871,42,44,12.0,2448
31302,271808605,32,34,12.0,9863
31303,15998593,7,7,19.0,1
31304,20593889,55,61,23.0,2159
31305,9017382,13,17,25.0,1249
31306,5120691,35,47,38.0,9830
31307,29701712,15,15,13.0,2528
31308,108506682,22,22,12.0,1595
31309,454313925,33,46,32.0,4276
31310,64403845,50,50,20.0,1249
31311,17346287,26,27,8.0,11130
31312,34876970,27,27,11.0,9853
31313,6356522,8,12,12.0,10010
31314,2445431,6,8,9.0,1424
31315,163550067,20,20,12.0,1
31316,14281647,5,5,8.0,1083
31317,132912555,19,21,6.0,10641
31318,108738277,27,27,13.0,1919
31319,128246602,26,30,12.0,10308
31320,69231483,17,19,20.0,9597
31321,91046596,43,45,15.0,2479
31322,369107986,21,23,10.0,2713
31323,8222832,9,9,6.0,1957
31324,25966181,8,10,8.0,9601
31325,43318621,30,30,15.0,1203
31326,32858804,17,17,14.000000000000002,1470
31327,16042794,9,9,10.0,10447
31328,18415956,4,4,6.0,1
31329,494252911,12,12,6.0,9535
31330,15973300,4,4,6.0,397
31331,5921472,10,10,6.0,1853
31332,43919215,2,2,5.0,1595
31333,52918943,19,31,15.0,986
31334,44383122,19,30,15.0,293
31335,25180057,19,37,16.0,1018
31336,68800878,13,13,7.000000000000001,182
31337,21460249,19,33,16.0,1018
31338,86820476,19,27,13.0,986
31339,28431870,19,38,28.000000000000004,1018
31340,19029584,8,8,12.0,1
31341,70620846,19,28,14.000000000000002,1018
31342,46820988,13,13,9.0,136
31343,73298877,15,15,11.0,798
31344,23645061,19,38,20.0,1018
31345,60092902,19,26,14.000000000000002,293
31346,56251860,14,14,16.0,1
31347,16305227,16,20,15.0,1018
31348,26928758,16,19,13.0,225
31349,21627136,4,4,6.0,84
31350,15946668,15,20,12.0,1266
31351,160959549,18,31,18.0,4460
31352,36572938,18,24,17.0,3619
31353,171108403,18,22,11.0,2985
31354,40517804,28,55,19.0,10809
31355,103092442,23,28,13.0,4167
31356,186845960,6,6,5.0,2116
31357,159916388,2,2,5.0,783
31358,174289748,18,28,17.0,2677
31359,158443607,4,4,6.0,1313
31360,208425042,13,25,5.0,3421
31361,128997342,6,6,8.0,87
31362,25719962,9,10,17.0,1325
31363,169352307,5,5,6.0,762
31364,18403046,8,13,15.0,7602
31365,36423960,5,5,11.0,559
31366,29239222,18,32,22.0,2309
31367,55793637,18,29,22.0,2354
31368,45163601,11,11,10.0,1658
31369,190649525,2,2,6.0,1
31370,116262995,5,5,11.0,559
31371,69651549,2,2,6.0,1
31372,25496973,2,2,5.0,1297
31373,158166560,2,2,9.0,1
31374,425149347,1,2,5.0,2
31375,16349109,2,2,6.0,730
31376,313890412,1,1,9.0,1
31377,18365074,1,1,5.0,1
31378,61788140,5,5,14.000000000000002,14
31379,83940451,5,12,41.0,14
31380,383325622,5,5,14.000000000000002,14
31381,237496736,5,13,35.0,14
31382,37474812,5,16,55.00000000000001,14
31383,134213920,5,8,18.0,14
31384,479204167,5,7,20.0,14
31385,147324465,5,6,22.0,13
31386,407547172,5,8,40.0,13
31387,479196213,5,5,31.0,14
31388,552839487,4,5,13.0,14
31389,526677493,1,1,5.0,2
31390,309911897,1,4,22.0,1
31391,327060418,1,1,9.0,1
31392,343147539,2,2,10.0,13
31393,399174429,1,1,5.0,2
31394,192341084,1,1,5.0,2
31395,20340070,45,63,35.0,7410
31396,32985158,21,25,23.0,7271
31397,4099171,10,12,6.0,2851
31398,38410697,15,15,8.0,3492
31399,87070315,20,27,24.0,6464
31400,378176017,40,49,14.000000000000002,9693
31401,66031404,41,47,21.0,7597
31402,44215023,21,25,34.0,11328
31403,163755960,21,24,21.0,11627
31404,25132897,45,72,25.0,8393
31405,82374756,24,25,8.0,7310
31406,20960901,24,25,28.000000000000004,6200
31407,15329577,40,51,19.0,4180
31408,27100648,8,12,6.0,11416
31409,125553717,24,25,12.0,6809
31410,15033845,23,27,87.0,10430
31411,16533079,45,88,30.0,13066
31412,322834956,41,52,17.0,7983
31413,40328833,45,80,34.0,7591
31414,137956519,31,37,17.0,6971
31415,148807607,3,3,28.000000000000004,668
31416,37485363,24,24,6.0,10219
31417,15215852,45,58,33.0,12396
31418,19917446,4,4,6.0,1670
31419,82775046,9,12,6.0,2247
31420,18177602,24,31,9.0,10430
31421,22736223,40,45,24.0,3406
31422,14255502,8,8,11.0,1
31423,14296355,8,10,8.0,9489
31424,16550628,18,20,17.0,6395
31425,225634187,10,11,5.0,11539
31426,17565514,19,24,18.0,11398
31427,100641898,16,18,16.0,6607
31428,15617830,17,22,15.0,2502
31429,45448214,12,14,5.0,4154
31430,6978642,11,13,14.000000000000002,10960
31431,22743308,15,18,11.0,10298
31432,259022131,8,8,8.0,2231
31433,67384151,6,6,5.0,2414
31434,330582192,7,10,8.0,11171
31435,17075525,18,18,19.0,6200
31436,84065505,17,21,16.0,6430
31437,25173006,12,12,7.000000000000001,7411
31438,63168789,19,21,9.0,4024
31439,163751088,6,6,8.0,1
31440,113755236,20,21,5.0,10000
31441,74185809,9,9,10.0,1688
31442,15582088,9,13,6.0,1970
31443,29452677,5,5,7.000000000000001,111
31444,21175231,5,6,9.0,1279
31445,15203244,4,6,13.0,7160
31446,42655726,7,7,5.0,7321
31447,17139119,8,18,11.0,1786
31448,189182951,6,7,14.000000000000002,434
31449,16400388,25,28,21.0,9006
31450,19519021,14,21,6.0,7904
31451,67671222,5,5,5.0,1313
31452,2521001,40,55,37.0,7879
31453,59579346,10,10,5.0,9403
31454,25017210,19,22,14.000000000000002,11503
31455,43785477,1,1,5.0,602
31456,24020447,15,17,11.0,10398
31457,54930650,6,6,13.0,914
31458,189283341,3,3,6.0,1214
31459,35604552,1,1,5.0,1
31460,178400892,7,7,6.0,2918
31461,299112358,1,1,5.0,1
31462,430744802,4,5,8.0,7156
31463,499073990,5,5,6.0,2453
31464,103943552,12,14,8.0,3006
31465,198913147,3,3,8.0,448
31466,35873420,2,2,6.0,782
31467,77229649,5,5,7.000000000000001,1
31468,14935119,6,6,13.0,1832
31469,24898406,6,6,5.0,7166
31470,18320978,1,1,8.0,1
31471,17601193,4,4,6.0,835
31472,542837680,6,7,5.0,2015
31473,236297817,2,2,6.0,1
31474,18289316,3,3,5.0,2262
31475,23453765,1,1,5.0,9047
31476,27911944,2,2,7.000000000000001,1
31477,49184891,1,1,5.0,1
31478,539462986,1,1,5.0,1
31479,41256184,6,6,12.0,67
31480,159086027,1,1,5.0,602
31481,18643227,1,1,5.0,1
31482,282220379,1,1,5.0,1912
31483,311200785,27,27,11.0,2748
31484,522434045,37,53,12.0,7614
31485,330892519,28,36,13.0,7239
31486,39418282,7,7,8.0,1
31487,16657990,12,14,17.0,3660
31488,23298808,5,5,9.0,1004
31489,26584931,18,18,14.000000000000002,6139
31490,271668181,32,41,14.000000000000002,3660
31491,288505420,12,13,19.0,3117
31492,149418303,27,31,11.0,7234
31493,239578776,10,12,10.0,3183
31494,15418193,9,9,8.0,3104
31495,22676703,2,2,11.0,94
31496,22668242,2,3,15.0,1039
31497,239110599,32,39,13.0,4206
31498,331967997,12,12,12.0,1
31499,40832800,32,61,25.0,8256
31500,301046905,13,13,8.0,2655
31501,199681053,18,23,13.0,5189
31502,194786489,17,17,8.0,3444
31503,19371221,33,33,11.0,3376
31504,23334169,8,8,6.0,6382
31505,15189157,26,33,13.0,5631
31506,375862860,15,16,9.0,2315
31507,100235596,18,20,11.0,2744
31508,121590132,16,17,15.0,1
31509,347571767,21,21,8.0,3810
31510,22964017,4,4,5.0,1448
31511,84469434,11,11,7.000000000000001,738
31512,16535953,12,12,15.0,3555
31513,312176498,2,2,5.0,506
31514,12319862,12,16,16.0,3555
31515,504266535,1,1,5.0,1
31516,95097958,37,38,27.0,2531
31517,18252775,31,42,31.0,3872
31518,15309384,52,106,54.0,3222
31519,87818409,6,8,13.0,1377
31520,14401912,31,48,28.999999999999996,3748
31521,373791638,8,8,18.0,218
31522,27716402,52,144,79.0,3400
31523,94203832,26,28,5.0,1949
31524,17436250,9,13,27.0,1259
31525,34231471,27,33,34.0,3643
31526,81107658,16,16,5.0,1394
31527,49943475,30,39,30.0,3567
31528,16530573,21,24,28.000000000000004,1253
31529,28439828,27,27,20.0,2607
31530,19396923,52,88,73.0,1323
31531,279135992,6,6,6.0,1098
31532,236657680,52,159,42.0,7418
31533,117460060,9,11,25.0,1193
31534,15044047,11,11,8.0,1249
31535,173996982,3,3,6.0,182
31536,42191735,3,3,8.0,168
31537,43774763,4,4,7.000000000000001,537
31538,27291235,10,16,11.0,7979
31539,11251292,12,13,18.0,412
31540,21589822,13,24,24.0,3703
31541,437867901,4,4,6.0,279
31542,21167694,12,19,24.0,3666
31543,84189122,8,9,6.0,3623
31544,20491937,6,6,10.0,1
31545,180949358,5,5,5.0,7512
31546,29653845,9,11,11.0,2772
31547,23953867,13,29,26.0,4678
31548,33010760,13,18,16.0,762
31549,68880921,13,18,17.0,1152
31550,71683580,13,18,20.0,685
31551,2747211,18,26,11.0,7051
31552,28290675,9,9,10.0,2576
31553,15618071,13,30,28.000000000000004,4834
31554,198284127,6,6,5.0,4504
31555,16728770,4,4,11.0,2532
31556,21174285,16,20,11.0,6950
31557,46503181,8,11,30.0,1430
31558,17901138,9,9,13.0,2553
31559,41302071,11,14,40.0,2553
31560,13007812,15,19,31.0,5527
31561,41184481,9,9,9.0,2925
31562,48654999,8,9,28.000000000000004,619
31563,53465529,13,24,20.0,3813
31564,16957221,12,13,15.0,312
31565,38520304,13,28,24.0,8637
31566,96430096,4,4,8.0,279
31567,36046710,8,9,12.0,1920
31568,15614819,8,8,11.0,1826
31569,26958771,10,10,6.0,2576
31570,31641658,11,12,36.0,7963
31571,19277538,2,2,7.000000000000001,36
31572,169331241,8,14,33.0,3166
31573,46294554,13,23,17.0,7295
31574,59959530,11,13,30.0,2952
31575,117599501,11,15,9.0,2690
31576,47616573,7,7,8.0,1954
31577,176915224,8,9,9.0,1893
31578,32313820,9,13,7.000000000000001,3149
31579,20866912,6,6,8.0,1
31580,545362313,1,1,39.0,1
31581,343584080,8,9,11.0,1695
31582,151935609,13,30,9.0,5163
31583,17034368,14,24,6.0,6424
31584,86117573,4,4,21.0,2532
31585,50530441,4,4,5.0,1751
31586,300932757,11,12,22.0,3749
31587,101310789,12,14,9.0,5587
31588,21054932,12,15,21.0,386
31589,59048820,11,19,36.0,4044
31590,272185609,13,22,24.0,5962
31591,15787709,8,12,6.0,4552
31592,370552451,4,4,10.0,2494
31593,92352911,8,14,34.0,7580
31594,455552218,8,8,9.0,2853
31595,190122684,4,4,10.0,2494
31596,130600864,13,13,41.0,1458
31597,130079777,3,3,5.0,2925
31598,178858632,8,8,6.0,2163
31599,255375107,7,7,6.0,2452
31600,25935838,5,5,9.0,736
31601,44953111,7,7,9.0,1818
31602,15718164,4,4,17.0,402
31603,245436439,4,4,17.0,402
31604,80397901,5,5,6.0,1954
31605,106465656,3,3,10.0,1
31606,276357610,5,5,11.0,1
31607,156992925,2,2,28.999999999999996,2
31608,156995357,2,2,28.999999999999996,2
31609,16147376,4,4,5.0,3521
31610,549282598,2,2,6.0,888
31611,555448499,7,7,49.0,7262
31612,28967115,3,4,27.0,90
31613,29512806,3,3,21.0,5
31614,27768726,2,2,5.0,1625
31615,199912181,1,1,7.000000000000001,1
31616,19161101,1,1,5.0,1
31617,360348218,9,13,14.000000000000002,2772
31618,140094386,1,1,5.0,1366
31619,16192408,3,3,5.0,3682
31620,252032459,6,6,7.000000000000001,2042
31621,383025559,2,2,6.0,526
31622,198074487,1,1,5.0,1
31623,453457581,2,2,7.000000000000001,920
31624,25513322,1,1,5.0,2533
31625,35551733,1,1,5.0,1
31626,7240652,8,10,9.0,480
31627,59310167,10,18,35.0,870
31628,110828747,4,5,97.0,3
31629,110509537,4,6,98.0,3
31630,4583971,10,20,26.0,1347
31631,105513809,10,47,25.0,3521
31632,328594457,5,5,10.0,1
31633,4171231,10,58,40.0,1367
31634,9007302,8,8,12.0,148
31635,114189033,6,10,12.0,269
31636,14603166,10,15,9.0,2833
31637,54187575,4,5,14.000000000000002,18
31638,20715659,4,8,15.0,286
31639,94721124,10,20,11.0,522
31640,54773069,10,25,16.0,1084
31641,63495310,8,12,10.0,157
31642,113647968,3,4,5.0,87
31643,17842661,3,7,40.0,4
31644,7212132,4,4,5.0,130
31645,80798215,10,27,15.0,1084
31646,123338992,3,3,19.0,4
31647,5191991,10,19,25.0,159
31648,155488129,5,5,10.0,1
31649,29575681,4,4,9.0,1
31650,7212222,5,7,15.0,1
31651,111051614,10,17,10.0,278
31652,44791521,10,18,33.0,346
31653,87402281,6,6,13.0,1
31654,49874722,5,5,11.0,139
31655,33184487,6,9,6.0,486
31656,21201280,5,13,7.000000000000001,360
31657,8236062,5,7,15.0,1
31658,86930463,7,7,86.0,2
31659,87027640,10,20,30.0,1041
31660,29082801,7,9,43.0,128
31661,134681353,5,5,9.0,1
31662,5649672,7,11,63.0,2
31663,3704581,10,19,10.0,278
31664,357359582,7,7,11.0,1
31665,10146612,10,22,12.0,837
31666,410697625,3,3,5.0,39
31667,105156438,5,6,6.0,34
31668,148961902,8,13,90.0,2
31669,15458187,10,18,17.0,278
31670,141161453,10,17,35.0,15
31671,25736741,4,6,14.000000000000002,286
31672,22937176,5,5,10.0,277
31673,81040058,2,2,5.0,90
31674,252429764,2,2,7.000000000000001,1
31675,212653601,10,11,20.0,163
31676,104660893,6,6,8.0,22
31677,2173361,9,17,13.0,771
31678,88882927,4,7,7.000000000000001,146
31679,54999357,3,3,7.000000000000001,1
31680,62512023,4,5,7.000000000000001,130
31681,18622184,7,7,54.0,2
31682,84803029,10,14,14.000000000000002,278
31683,97366377,8,8,10.0,158
31684,198365716,2,2,6.0,1
31685,18557731,6,6,5.0,2701
31686,80532664,5,5,7.000000000000001,130
31687,110177401,4,4,7.000000000000001,148
31688,27895386,7,8,14.000000000000002,751
31689,65897036,3,3,7.000000000000001,1
31690,107623046,6,7,10.0,28
31691,106414856,2,2,5.0,5
31692,14462439,1,1,5.0,1
31693,253946922,2,2,5.0,30
31694,18863867,3,3,26.0,1
31695,372062477,1,1,5.0,1
31696,11852522,2,2,5.0,2795
31697,53672733,1,1,5.0,120
31698,13131222,16,20,8.0,7663
31699,15209941,20,51,12.0,5731
31700,39185713,14,32,14.000000000000002,4033
31701,24718762,13,25,11.0,4235
31702,13213532,19,25,16.0,10905
31703,19208992,16,45,15.0,11626
31704,18772733,10,16,9.0,2138
31705,7834252,13,20,11.0,1112
31706,7933102,18,23,14.000000000000002,7965
31707,8572352,7,7,7.000000000000001,538
31708,7805942,10,12,12.0,1
31709,8213742,16,31,23.0,10664
31710,12146872,6,6,5.0,1654
31711,51890015,12,14,8.0,1620
31712,15795530,13,17,10.0,4319
31713,9299032,11,15,7.000000000000001,1582
31714,8062112,8,8,9.0,1
31715,13024182,14,24,8.0,2349
31716,16207356,14,28,15.0,3201
31717,63893,3,5,13.0,885
31718,17104259,13,18,9.0,10181
31719,17030565,7,9,5.0,185
31720,19783066,16,26,21.0,3389
31721,17794647,16,31,30.0,10712
31722,26058342,19,29,11.0,10705
31723,7605472,4,4,10.0,1
31724,9412482,13,19,15.0,9110
31725,15398331,14,24,9.0,10135
31726,29633956,15,20,18.0,4536
31727,14751849,18,29,48.0,3659
31728,15235815,10,10,12.0,10315
31729,19736429,14,14,5.0,11964
31730,14085052,3,3,9.0,36
31731,34507794,15,16,7.000000000000001,5212
31732,16911445,11,12,21.0,1318
31733,17979131,14,20,7.000000000000001,2162
31734,15450639,12,12,5.0,8339
31735,52475166,11,13,6.0,4175
31736,13443352,16,27,41.0,4211
31737,17961247,6,6,9.0,1320
31738,59582398,19,33,9.0,13298
31739,17469332,23,25,11.0,4456
31740,10363842,14,24,8.0,3413
31741,156763824,10,12,10.0,9963
31742,15837189,31,68,69.0,4193
31743,14843424,13,15,24.0,3192
31744,14172719,13,17,24.0,9202
31745,26925914,21,21,8.0,4419
31746,9247852,14,44,14.000000000000002,5312
31747,115147119,3,4,7.000000000000001,413
31748,51121451,3,4,7.000000000000001,26
31749,4258041,11,13,14.000000000000002,1455
31750,17821622,2,2,8.0,9046
31751,6977972,5,5,9.0,9093
31752,96061175,1,1,5.0,158
31753,18574885,13,15,7.000000000000001,4531
31754,15921999,2,2,9.0,1
31755,14448791,7,7,13.0,1670
31756,14270684,12,16,10.0,10011
31757,271656652,5,7,11.0,487
31758,15481744,14,20,23.0,1618
31759,22205008,13,18,8.0,4934
31760,17621257,6,6,12.0,3132
31761,14280532,6,8,10.0,980
31762,20119226,7,7,9.0,2731
31763,154036108,3,3,5.0,596
31764,43989162,8,9,10.0,9757
31765,425793,5,5,9.0,10387
31766,15347493,28,46,54.0,2170
31767,15633118,13,15,13.0,10682
31768,17978784,6,6,8.0,2126
31769,20658513,10,10,10.0,1
31770,13034472,8,8,10.0,1
31771,8173002,10,10,15.0,1
31772,152057332,5,7,15.0,78
31773,360448843,4,4,9.0,1954
31774,558331582,9,9,9.0,8470
31775,13686722,3,3,8.0,329
31776,47675566,2,2,5.0,3775
31777,18794888,43,142,25.0,7176
31778,20112132,16,16,6.0,2475
31779,16034749,16,17,6.0,8396
31780,114667863,2,2,7.000000000000001,80
31781,19214299,1,1,5.0,945
31782,14463357,4,4,6.0,1
31783,52841307,6,8,5.0,9896
31784,7803462,7,8,12.0,1
31785,15042130,9,9,10.0,1
31786,15464531,5,7,5.0,2008
31787,46499589,6,9,28.999999999999996,1
31788,277135570,5,7,13.0,447
31789,26873252,1,1,5.0,1092
31790,16370213,2,2,5.0,2799
31791,8170612,7,7,9.0,1
31792,19389747,1,1,5.0,329
31793,8293702,1,1,5.0,178
31794,103006377,1,1,6.0,1
31795,17669108,2,2,8.0,1302
31796,17961121,2,2,6.0,1
31797,274962574,62,98,12.0,175
31798,18976324,62,177,64.0,175
31799,139461447,62,104,26.0,158
31800,18677075,62,131,23.0,175
31801,73109650,62,76,13.0,146
31802,58551635,62,96,28.999999999999996,137
31803,25680767,62,170,45.0,175
31804,20364996,62,97,19.0,153
31805,19223962,62,101,32.0,130
31806,130559528,62,114,27.0,158
31807,32350369,62,102,17.0,153
31808,116766267,62,185,41.0,175
31809,529285233,59,70,28.999999999999996,137
31810,176736129,62,83,22.0,153
31811,119345450,62,105,36.0,153
31812,19223644,62,82,18.0,175
31813,102154120,62,102,23.0,175
31814,276991796,59,61,18.0,153
31815,18283160,59,67,24.0,142
31816,41554035,62,90,23.0,159
31817,27299067,62,89,25.0,159
31818,15595657,62,93,65.0,123
31819,45318901,62,163,48.0,175
31820,19223996,62,127,49.0,153
31821,115147722,62,140,25.0,175
31822,103532942,46,49,37.0,130
31823,97439893,59,67,36.0,130
31824,136755740,62,102,32.0,175
31825,118787251,62,70,19.0,142
31826,214246889,55,62,23.0,137
31827,16708690,62,105,68.0,130
31828,48967066,62,106,39.0,137
31829,119706155,62,147,27.0,175
31830,123542227,62,108,18.0,175
31831,93258565,62,79,25.0,159
31832,143471727,62,80,20.0,175
31833,182429469,62,79,22.0,137
31834,18980714,62,147,20.0,175
31835,118666416,62,166,39.0,175
31836,113470669,62,115,25.0,159
31837,127889820,62,118,18.0,175
31838,128559307,62,158,31.0,158
31839,17422867,62,76,27.0,158
31840,120051559,60,78,33.0,159
31841,122697863,62,88,39.0,130
31842,134723042,61,68,17.0,146
31843,19528443,62,149,31.0,159
31844,46331117,62,79,18.0,147
31845,127480942,62,102,24.0,159
31846,260743800,53,60,8.0,158
31847,25492883,62,86,22.0,159
31848,139809370,62,88,33.0,153
31849,113939949,60,80,31.0,137
31850,197014877,40,42,25.0,1
31851,133272665,62,87,42.0,195
31852,43107833,5,5,5.0,123
31853,139400870,62,97,21.0,175
31854,45319299,62,80,34.0,159
31855,68161024,62,141,36.0,175
31856,105161244,62,127,19.0,175
31857,130458988,62,117,18.0,153
31858,29678213,62,102,33.0,175
31859,41778159,62,96,87.0,1
31860,97027086,51,55,15.0,130
31861,197369626,55,56,22.0,137
31862,115393803,62,88,23.0,153
31863,131935531,62,72,15.0,175
31864,20157590,62,115,28.999999999999996,175
31865,110716444,59,78,28.000000000000004,146
31866,19206177,59,65,35.0,130
31867,66380278,62,115,17.0,153
31868,56357458,62,89,23.0,175
31869,106044009,62,131,36.0,159
31870,29422232,39,39,18.0,129
31871,70167492,50,53,19.0,137
31872,106144762,53,59,17.0,137
31873,138010182,62,81,15.0,153
31874,50982971,62,107,40.0,153
31875,31092660,62,94,28.000000000000004,175
31876,121466759,62,112,33.0,175
31877,19997104,62,118,35.0,175
31878,135609133,21,21,6.0,137
31879,211872153,62,148,21.0,175
31880,114775920,62,76,36.0,153
31881,163058205,53,59,16.0,130
31882,17038054,62,94,24.0,159
31883,45110861,62,86,37.0,137
31884,31120690,57,60,16.0,146
31885,19224081,62,74,31.0,130
31886,27835859,62,134,26.0,175
31887,109550381,53,55,22.0,130
31888,26977928,62,94,66.0,129
31889,20439682,62,108,17.0,158
31890,101586042,62,84,23.0,153
31891,25969211,45,47,23.0,130
31892,91981058,62,89,21.0,153
31893,101890311,55,57,18.0,137
31894,27958635,59,63,12.0,175
31895,106058799,37,39,18.0,112
31896,167506363,59,71,20.0,137
31897,27412774,62,109,44.0,137
31898,134549649,46,46,22.0,130
31899,22138356,53,56,19.0,159
31900,112273454,24,26,16.0,130
31901,254613572,7,7,11.0,1
31902,155507136,59,68,38.0,1
31903,545100948,42,43,6.0,146
31904,436740472,59,59,15.0,153
31905,34575169,50,52,21.0,130
31906,100479079,15,15,12.0,1
31907,362011765,16,16,9.0,130
31908,21123806,31,82,30.0,684
31909,25324851,29,40,12.0,678
31910,21174149,27,29,15.0,299
31911,18843019,31,54,41.0,529
31912,33395719,31,80,71.0,528
31913,30979533,28,65,11.0,606
31914,25112405,28,91,27.0,361
31915,21207027,31,51,23.0,425
31916,18795088,31,64,16.0,680
31917,156461982,31,73,36.0,586
31918,22561519,31,42,23.0,673
31919,70200041,31,65,56.00000000000001,251
31920,487602166,31,75,25.0,586
31921,18483892,5,9,7.000000000000001,136
31922,14085431,31,73,35.0,591
31923,48849410,31,79,68.0,231
31924,69147333,31,68,37.0,614
31925,32268884,28,69,21.0,361
31926,39852586,28,45,18.0,603
31927,31525503,28,56,7.000000000000001,597
31928,181273840,27,35,12.0,543
31929,50805037,28,48,28.000000000000004,296
31930,17948382,29,33,16.0,674
31931,32552327,26,32,12.0,616
31932,30222733,24,29,35.0,162
31933,113778154,24,29,34.0,103
31934,19509884,31,89,75.0,611
31935,14583608,38,130,21.0,1627
31936,16696839,31,49,50.0,310
31937,38034789,28,58,9.0,580
31938,39132222,31,53,25.0,576
31939,18072308,27,41,7.000000000000001,606
31940,20656723,28,79,45.0,557
31941,26276260,31,73,66.0,582
31942,17832434,29,39,18.0,316
31943,27546814,31,60,18.0,684
