,node,ks,kdeg,pr,m
37452,4034721,34,56,30.0,36433
37453,27064748,15,16,33.0,36433
37454,18818941,34,51,26.0,36433
37455,224393,14,16,14.000000000000002,36433
37456,164582509,9,10,10.0,36433
37457,19038016,7,9,7.000000000000001,36433
37458,28496598,11,12,17.0,36433
37459,22170235,29,40,20.0,36433
37460,21133007,24,28,24.0,36433
37461,13228072,29,39,28.999999999999996,36433
37462,138222327,16,17,7.000000000000001,36433
37463,18619424,24,28,12.0,36433
37464,16499399,24,33,21.0,36433
37465,18210245,34,54,39.0,36433
37466,31545838,34,41,97.0,36433
37467,19301925,15,16,7.000000000000001,36433
37468,17145906,22,22,14.000000000000002,36433
37469,16145626,28,38,43.0,36433
37470,18174804,29,34,12.0,36433
37471,18931655,3,3,14.000000000000002,36433
37472,34886346,8,8,10.0,36433
37473,30732862,34,61,75.0,36433
37474,19402747,15,16,9.0,36433
37475,23541332,14,15,5.0,36433
37476,18576495,18,21,42.0,1
37477,149141642,9,9,9.0,36433
37478,129946799,9,9,11.0,36433
37479,17500796,12,14,10.0,36433
37480,19195599,15,15,8.0,36433
37481,26090319,25,32,60.0,36433
37482,108774267,13,13,6.0,36433
37483,45954522,9,9,14.000000000000002,36433
37484,16369366,11,16,16.0,36433
37485,128041640,33,37,59.0,36433
37486,50726620,12,12,8.0,36433
37487,162955687,4,4,6.0,36433
37488,59325073,12,16,42.0,36433
37489,14226495,11,12,23.0,36433
37490,16364793,16,18,20.0,36433
37491,17975203,3,3,9.0,1
37492,18005241,18,21,10.0,36433
37493,18131156,2,2,6.0,1
37494,18157558,2,2,6.0,1
37495,20716719,6,6,5.0,36434
37496,17894827,11,11,5.0,36433
37497,313388943,18,19,25.0,36433
37498,28207950,3,3,5.0,36433
37499,14749724,16,17,13.0,36433
37500,16728375,10,10,5.0,36434
37501,16358473,10,10,5.0,36433
37502,16400094,4,4,7.000000000000001,1
37503,133411781,3,3,6.0,36433
37504,77844276,1,1,5.0,36434
37505,20091740,2,2,5.0,36434
37506,18743344,2,2,6.0,1
37507,14087303,3,3,11.0,1
37508,18371456,9,11,16.0,36433
37509,17142478,3,3,10.0,1
37510,29560221,3,3,10.0,1
37511,16194145,2,2,6.0,1
37512,21421465,2,3,5.0,36434
37513,25885314,2,2,9.0,1
37514,15884394,25,51,48.0,36433
37515,195129672,25,32,32.0,36433
37516,6076612,10,12,19.0,36433
37517,14655868,28,50,30.0,36433
37518,55760408,28,55,43.0,36433
37519,217314248,23,26,23.0,36433
37520,292004117,20,35,10.0,36433
37521,53101326,14,20,16.0,36433
37522,74817489,23,25,21.0,36433
37523,216030263,27,57,53.0,36433
37524,213804688,2,2,7.000000000000001,36433
37525,68110057,20,24,39.0,36433
37526,21115824,16,26,33.0,36433
37527,34689980,12,12,21.0,36433
37528,23545799,12,12,20.0,36433
37529,28235058,17,22,19.0,36433
37530,66428918,28,58,40.0,36433
37531,15937155,28,73,57.99999999999999,36433
37532,22863015,16,16,16.0,36433
37533,130962408,28,61,34.0,36433
37534,16106608,20,24,19.0,36433
37535,43937306,12,12,12.0,36433
37536,38794278,28,69,75.0,36433
37537,15370553,14,25,18.0,36433
37538,15906149,14,19,16.0,36433
37539,64554142,21,25,21.0,36433
37540,45296039,28,45,40.0,36433
37541,5848412,18,31,47.0,36433
37542,89604563,28,49,48.0,36433
37543,14262321,27,42,28.999999999999996,36433
37544,15495464,28,69,70.0,36433
37545,10545772,20,30,26.0,36433
37546,29458647,3,3,5.0,36433
37547,291199456,6,9,26.0,36433
37548,16145327,28,46,32.0,36433
37549,23849131,14,16,23.0,1
37550,39189100,16,27,31.0,36433
37551,16139294,8,9,7.000000000000001,36433
37552,1338871,14,17,25.0,36433
37553,22662244,14,16,22.0,36433
37554,22664869,28,59,38.0,36433
37555,260382292,10,10,9.0,36433
37556,21897587,28,35,26.0,36433
37557,15583454,15,15,21.0,36433
37558,48377518,9,9,12.0,36433
37559,16013461,20,31,53.0,36433
37560,38882763,16,18,11.0,36433
37561,19153064,14,22,24.0,36433
37562,339894673,20,28,16.0,36433
37563,16002751,9,9,51.0,36433
37564,16312486,20,24,12.0,36433
37565,113719681,13,18,17.0,36433
37566,310422606,16,19,10.0,36433
37567,143988282,27,42,81.0,36433
37568,128066134,28,53,62.0,36433
37569,43931199,6,8,12.0,36433
37570,90978345,9,9,9.0,36433
37571,13313982,8,8,10.0,36433
37572,241253715,16,20,28.999999999999996,36433
37573,29480700,16,21,16.0,36433
37574,184636315,16,16,14.000000000000002,36433
37575,182859368,12,12,25.0,36433
37576,17048233,10,10,10.0,36433
37577,22646558,16,19,27.0,36433
37578,417214991,5,5,32.0,36433
37579,69008979,4,4,7.000000000000001,36433
37580,26162234,12,13,5.0,36434
37581,13919072,14,20,20.0,36433
37582,61586751,10,16,14.000000000000002,36433
37583,92541323,4,4,7.000000000000001,3
37584,40085270,12,15,9.0,36433
37585,22327576,10,18,45.0,36433
37586,56610211,15,20,18.0,36433
37587,17396212,3,3,7.000000000000001,36433
37588,1113541,6,6,33.0,1
37589,52221945,6,6,7.000000000000001,36433
37590,19766751,6,6,8.0,36433
37591,11336,2,2,7.000000000000001,36433
37592,64865024,5,5,11.0,36433
37593,170145286,7,7,7.000000000000001,36433
37594,517030245,2,2,6.0,36433
37595,547133364,2,2,5.0,36434
37596,90227296,10,11,19.0,36433
37597,146986497,10,13,21.0,36433
37598,182861229,11,18,22.0,36433
37599,39058866,11,20,27.0,36433
37600,58005076,11,17,15.0,36433
37601,121901326,6,8,10.0,36433
37602,170895560,9,11,8.0,36433
37603,66398898,11,26,18.0,36433
37604,252042989,11,22,21.0,36433
37605,95765264,11,26,17.0,36433
37606,300346091,6,9,26.0,36433
37607,92776652,6,9,26.0,36433
37608,178092619,11,19,16.0,36433
37609,48211314,5,5,9.0,36433
37610,252668782,11,29,18.0,36433
37611,349958383,5,5,6.0,36433
37612,69331751,5,5,8.0,36433
37613,37254992,8,12,10.0,36433
37614,111343698,11,17,14.000000000000002,36433
37615,62976139,11,12,20.0,1
37616,127725192,11,14,14.000000000000002,36433
37617,171632520,11,39,33.0,36433
37618,83048001,9,12,24.0,36433
37619,124934043,6,9,44.0,36433
37620,76329075,6,9,42.0,36433
37621,40368156,11,17,11.0,36433
37622,199696620,11,23,19.0,36433
37623,151891517,9,10,6.0,36433
37624,279749638,9,16,32.0,36433
37625,109084060,9,16,17.0,36433
37626,80327382,9,9,11.0,36433
37627,49394054,11,16,16.0,36433
37628,81505959,10,13,16.0,36433
37629,162581402,8,13,10.0,36433
37630,378281417,8,8,22.0,1
37631,30992173,11,14,10.0,36433
37632,23375702,6,10,39.0,36433
37633,381270135,8,9,12.0,36433
37634,81398645,11,16,23.0,36433
37635,98881342,11,27,35.0,36433
37636,357582192,3,3,8.0,36433
37637,274241048,3,4,43.0,3
37638,125711688,4,8,20.0,36433
37639,333069815,6,8,13.0,36433
37640,82507977,11,17,25.0,36433
37641,255164060,11,15,14.000000000000002,36433
37642,228917375,9,14,12.0,36433
37643,18307793,4,7,19.0,36433
37644,296525746,2,2,5.0,36434
37645,242496761,6,10,41.0,3
37646,494623655,8,8,10.0,36433
37647,375895824,5,5,16.0,36433
37648,75940811,2,3,11.0,1
37649,387640161,2,2,7.000000000000001,1
37650,201413617,4,4,14.000000000000002,36433
37651,380684741,5,5,27.0,36433
37652,78103977,8,8,10.0,36433
37653,102161216,2,2,5.0,2
37654,36178012,1,1,9.0,1
37655,338157819,1,1,5.0,4
37656,239656765,26,29,10.0,36433
37657,189906914,63,80,15.0,36433
37658,284001207,45,52,11.0,36433
37659,149721099,13,13,7.000000000000001,36433
37660,186041962,51,52,10.0,36433
37661,128358517,45,48,5.0,36433
37662,308697431,30,30,6.0,36433
37663,229291486,56,70,12.0,36433
37664,321633670,11,12,8.0,36433
37665,401572852,75,142,24.0,36433
37666,244038729,46,53,10.0,36433
37667,343415573,54,65,9.0,36433
37668,173651172,34,35,6.0,36433
37669,215451795,26,28,9.0,36433
37670,216001584,61,66,12.0,36433
37671,247823881,91,132,15.0,36433
37672,366349719,33,34,8.0,36433
37673,227454804,99,153,27.0,36433
37674,225847324,8,8,8.0,36433
37675,307136018,12,19,25.0,36433
37676,152256178,12,15,22.0,36433
37677,356614726,61,67,9.0,36433
37678,120532531,30,32,9.0,36433
37679,289149940,45,58,20.0,36433
37680,387445558,25,25,8.0,36433
37681,321131786,7,8,6.0,36433
37682,433789613,53,88,13.0,36433
37683,185756846,27,29,8.0,36433
37684,66722117,11,11,5.0,36433
37685,362728327,22,23,9.0,36433
37686,349134042,17,17,10.0,1
37687,390400256,60,64,6.0,36433
37688,219348483,8,10,8.0,36433
37689,227391474,6,6,10.0,36433
37690,196429355,78,143,28.999999999999996,36433
37691,386177640,34,37,14.000000000000002,1
37692,86349392,6,8,7.000000000000001,36433
37693,186701841,10,10,6.0,36433
37694,173996448,11,14,10.0,36433
37695,409591483,23,25,7.000000000000001,36433
37696,220670350,49,54,11.0,36433
37697,139113281,31,31,8.0,36433
37698,199037847,58,68,15.0,36433
37699,61052107,13,13,5.0,36433
37700,71906197,29,29,5.0,36433
37701,110146442,72,90,8.0,36433
37702,361901302,61,73,14.000000000000002,36433
37703,206253815,55,61,8.0,36433
37704,263786375,50,78,16.0,36433
37705,407921971,63,77,7.000000000000001,36433
37706,257682290,37,42,6.0,36433
37707,231600824,90,115,16.0,36433
37708,40287029,8,14,9.0,36433
37709,183657870,45,50,14.000000000000002,36433
37710,47244704,12,17,25.0,36433
37711,145742704,12,12,19.0,36433
37712,201952453,17,19,8.0,36433
37713,235575399,11,11,8.0,1
37714,505372527,32,32,7.000000000000001,36433
37715,58013085,12,22,28.000000000000004,36433
37716,178579908,8,8,6.0,36433
37717,501088868,12,16,24.0,36433
37718,306857821,12,15,24.0,36433
37719,362716160,12,18,27.0,36433
37720,371347704,39,45,10.0,36433
37721,78747574,11,11,5.0,36433
37722,302958968,12,12,19.0,36433
37723,141832160,7,8,18.0,36433
37724,400793804,12,16,24.0,36433
37725,232290840,5,5,6.0,36433
37726,278776823,2,2,5.0,1
37727,66186540,3,3,5.0,36434
37728,48257923,6,6,9.0,36433
37729,144146678,6,6,11.0,36433
37730,103382750,1,1,5.0,36434
37731,51532955,4,4,13.0,1
37732,161108957,7,7,6.0,36433
37733,405212755,5,6,8.0,36433
37734,80688804,6,13,18.0,36433
37735,135397331,8,8,5.0,36434
37736,196068116,6,6,6.0,36433
37737,109796570,3,3,5.0,36433
37738,3298931,8,14,8.0,36433
37739,79283179,3,3,9.0,36433
37740,78415551,6,9,15.0,36433
37741,94831597,8,9,9.0,36433
37742,37871893,9,11,7.000000000000001,36433
37743,78416387,6,8,16.0,36433
37744,99000526,5,5,5.0,36434
37745,78417564,6,6,13.0,36433
37746,74395196,3,3,7.000000000000001,36433
37747,32850693,1,1,5.0,36434
37748,221412285,8,10,28.999999999999996,36433
37749,18086567,18,20,12.0,36433
37750,72885418,15,17,12.0,36433
37751,20031977,24,26,49.0,36433
37752,20354429,30,41,8.0,36433
37753,40273442,14,14,7.000000000000001,36433
37754,74580436,20,22,56.00000000000001,1
37755,16712746,8,8,26.0,36433
37756,16633227,7,7,7.000000000000001,36433
37757,20611853,10,10,25.0,36433
37758,16994667,5,5,9.0,1
37759,5537642,47,86,21.0,36433
37760,38668624,47,69,22.0,36433
37761,6941962,22,22,10.0,36433
37762,17593847,47,81,27.0,36433
37763,98912510,47,75,25.0,36433
37764,25387057,34,36,14.000000000000002,36433
37765,129841195,47,75,22.0,36433
37766,24839271,47,79,21.0,36433
37767,158094598,47,101,27.0,36433
37768,54285787,47,54,19.0,36433
37769,385078582,29,29,24.0,36433
37770,33439720,47,83,33.0,36433
37771,58903937,47,69,18.0,36433
37772,30086757,47,63,24.0,36433
37773,24879596,47,60,19.0,36433
37774,14174128,47,80,31.0,36433
37775,772390,40,52,15.0,36433
37776,120957738,46,64,13.0,36433
37777,41402578,47,73,23.0,36433
37778,15470236,47,56,28.999999999999996,36433
37779,181996041,40,44,18.0,36433
37780,14508426,47,81,37.0,36433
37781,72952988,47,67,34.0,36433
37782,19735466,47,101,31.0,36433
37783,18080855,47,66,22.0,36433
37784,15314467,47,105,22.0,36433
37785,16049420,35,36,6.0,36433
37786,26032041,22,22,8.0,36433
37787,14333284,34,44,28.999999999999996,36433
37788,14365003,40,60,20.0,36433
37789,276246469,25,26,9.0,36433
37790,51579767,47,84,23.0,36433
37791,73078007,47,80,36.0,36433
37792,26269143,47,72,22.0,36433
37793,30095544,46,59,24.0,36433
37794,15773439,47,69,30.0,36433
37795,35026264,34,41,10.0,36433
37796,15600419,47,70,22.0,36433
37797,19783965,47,63,9.0,36433
37798,64113808,47,70,23.0,36433
37799,39904933,47,65,11.0,36433
37800,16162631,40,59,49.0,36433
37801,14364626,47,105,37.0,36433
37802,60379292,47,61,20.0,36433
37803,18922893,47,58,21.0,36433
37804,15574166,29,31,26.0,36433
37805,14364819,47,86,19.0,36433
37806,30323559,47,103,24.0,36433
37807,40896292,47,102,38.0,36433
37808,35023093,16,18,7.000000000000001,36433
37809,86834627,47,75,9.0,36433
37810,92079887,15,15,12.0,36433
37811,90456985,47,68,16.0,36433
37812,34861786,34,41,13.0,36433
37813,195507279,8,9,34.0,5
37814,195530912,8,9,34.0,5
37815,15429146,24,27,6.0,36433
37816,16141267,47,70,24.0,36433
37817,43593176,34,37,15.0,36433
37818,34800073,40,51,28.000000000000004,36433
37819,176340250,47,73,25.0,36433
37820,38743836,34,37,8.0,36433
37821,65779486,47,59,21.0,36433
37822,73619718,47,56,20.0,36433
37823,24431892,8,8,10.0,36433
37824,15163190,47,64,28.000000000000004,36433
37825,34861429,16,16,13.0,36433
37826,195533183,8,9,34.0,5
37827,39303435,30,37,11.0,36433
37828,27954249,4,4,5.0,36434
37829,195535016,8,8,26.0,5
37830,187496301,2,2,5.0,36434
37831,21163925,3,4,8.0,36433
37832,271398420,10,10,6.0,36433
37833,125799598,18,18,8.0,36433
37834,22884868,10,10,5.0,36434
37835,193402132,5,5,30.0,36433
37836,197586349,8,10,33.0,5
37837,36928168,31,36,9.0,36433
37838,22977262,16,22,43.0,36433
37839,195720254,22,25,7.000000000000001,36433
37840,67368530,16,17,9.0,36433
37841,26442123,21,31,21.0,36433
37842,62601901,21,28,16.0,36433
37843,66787082,17,23,8.0,36433
37844,97200092,23,25,9.0,36433
37845,30626987,4,4,5.0,36433
37846,15491182,2,2,5.0,36434
37847,84078408,20,22,18.0,36433
37848,40174551,21,27,18.0,36433
37849,28651887,35,41,7.000000000000001,36433
37850,37006975,21,37,23.0,36433
37851,177127952,7,7,5.0,36434
37852,84700333,35,45,10.0,36433
37853,16715729,54,57,11.0,36433
37854,241324615,14,18,7.000000000000001,36433
37855,25489250,10,11,27.0,36433
37856,22151193,10,13,16.0,36433
37857,44874400,10,12,28.999999999999996,36433
37858,148032978,29,39,15.0,36433
37859,57422981,27,28,8.0,36433
37860,257090043,20,42,11.0,36433
37861,38297890,11,13,8.0,36433
37862,865381,21,25,15.0,36433
37863,38346612,21,26,16.0,36433
37864,38703025,21,49,25.0,36433
37865,256915961,20,37,12.0,36433
37866,358817028,8,10,6.0,36433
37867,50351763,20,42,14.000000000000002,36433
37868,62848121,10,10,7.000000000000001,36433
37869,420456892,19,19,6.0,36433
37870,19487991,21,44,26.0,36433
37871,27013261,21,28,16.0,36433
37872,29212033,1,1,5.0,36434
37873,462930258,6,6,18.0,36433
37874,66949019,16,18,7.000000000000001,36433
37875,57654855,18,19,10.0,36433
37876,70484063,8,10,27.0,36433
37877,22520839,21,36,21.0,36433
37878,12188472,8,9,20.0,36433
37879,23934410,10,10,7.000000000000001,36433
37880,17367866,6,7,9.0,1
37881,187503974,14,15,7.000000000000001,36433
37882,54158424,4,4,8.0,1
37883,71597622,21,37,21.0,36433
37884,42620650,20,30,13.0,36433
37885,44862643,21,31,17.0,36433
37886,26138657,11,11,8.0,36433
37887,361162060,5,5,5.0,36433
37888,245178438,20,23,9.0,36433
37889,28346521,11,11,9.0,36433
37890,41190191,9,9,7.000000000000001,36433
37891,24802459,16,18,7.000000000000001,36433
37892,15048348,3,3,5.0,36433
37893,120902257,18,23,9.0,36433
37894,97402792,2,2,6.0,1
37895,118931348,5,5,6.0,36433
37896,372822653,19,20,8.0,36433
37897,176514161,14,15,6.0,36433
37898,74789463,5,5,8.0,1
37899,41777652,8,9,24.0,36433
37900,331659204,5,5,5.0,36434
37901,305173340,15,15,8.0,36433
37902,299924044,6,6,5.0,36436
37903,76759789,8,11,6.0,36436
37904,81920458,2,2,5.0,36434
37905,86938734,25,29,12.0,36433
37906,14413539,16,18,9.0,36433
37907,35824319,8,8,5.0,36433
37908,61080471,9,10,7.000000000000001,36433
37909,18950585,9,9,6.0,36433
37910,44408160,4,4,5.0,36434
37911,14125970,6,6,7.000000000000001,36433
37912,16132243,5,5,5.0,36433
37913,23004150,3,3,7.000000000000001,36433
37914,396238794,1,1,5.0,1
37915,40837929,12,12,12.0,36433
37916,255399625,9,9,10.0,1
37917,42635188,6,6,5.0,36433
37918,139487138,3,3,5.0,36434
37919,66689682,4,4,7.000000000000001,36433
37920,7312572,1,1,5.0,1
37921,63677218,8,8,12.0,1
37922,31035336,1,1,5.0,36434
37923,119147942,1,1,5.0,1
37924,21699827,1,1,5.0,36434
37925,63893701,11,14,10.0,36433
37926,474469998,10,10,6.0,36433
37927,74780569,21,29,27.0,36433
37928,21474310,21,41,43.0,36433
37929,109342607,21,50,8.0,36433
37930,21742987,9,9,8.0,36433
37931,35703535,4,6,28.999999999999996,36433
37932,30195253,4,4,23.0,36433
37933,24680280,21,51,32.0,36433
37934,20587872,18,25,39.0,36433
37935,121368516,19,30,12.0,36433
37936,43303409,19,21,6.0,36433
37937,102400667,17,21,5.0,36433
37938,219067806,21,75,9.0,36433
37939,21023829,21,34,28.000000000000004,36433
37940,21022950,21,47,48.0,36433
37941,65631705,9,9,5.0,36434
37942,37459980,21,89,10.0,36433
37943,21664573,21,54,60.0,36433
37944,32202200,19,31,45.0,4
37945,192171684,21,61,11.0,36433
37946,86276792,21,45,10.0,36433
37947,194148388,1,1,5.0,1
37948,253608309,13,17,5.0,36442
37949,48103917,21,47,46.0,36433
37950,64836148,21,33,38.0,1
37951,188290570,19,27,9.0,36433
37952,14641297,21,88,48.0,36433
37953,30684471,16,21,75.0,36433
37954,45597873,21,33,21.0,36433
37955,17428652,21,33,24.0,36433
37956,21449197,21,42,66.0,36433
37957,164014917,14,15,5.0,36434
37958,117029850,17,31,17.0,36433
37959,109058764,11,12,12.0,36433
37960,298042763,19,40,5.0,36433
37961,81436468,11,15,11.0,36433
37962,42138634,15,22,16.0,36433
37963,229033478,13,21,27.0,36433
37964,71922851,21,51,49.0,36433
37965,91024521,21,49,20.0,36433
37966,92022555,20,37,39.0,36433
37967,88921390,20,38,9.0,36433
37968,34296207,7,7,6.0,36433
37969,217868259,6,6,6.0,36433
37970,79706192,21,61,12.0,36433
37971,135384307,21,50,7.000000000000001,36433
37972,98959541,6,6,7.000000000000001,1
37973,103369039,21,52,10.0,36433
37974,110390402,13,15,7.000000000000001,36433
37975,15149872,21,30,13.0,36433
37976,168521599,21,41,6.0,36433
37977,142801320,15,15,5.0,36434
37978,16794934,14,18,40.0,36433
37979,28492159,21,45,73.0,36433
37980,35323981,21,41,56.99999999999999,36433
37981,19224476,18,26,19.0,36433
37982,42125943,21,29,9.0,36433
37983,106071160,21,53,22.0,36433
37984,16120312,21,33,59.0,36433
37985,191694394,10,11,6.0,36433
37986,21023970,21,58,57.99999999999999,36433
37987,22352263,21,28,10.0,36433
37988,294887561,14,19,6.0,36433
37989,205836617,8,9,28.999999999999996,1
37990,19996857,18,22,27.0,1
37991,95384615,12,13,6.0,36433
37992,20765550,21,33,21.0,36433
37993,310963637,8,8,5.0,36434
37994,73340531,19,23,6.0,36433
37995,321504648,10,11,5.0,36434
37996,78979851,6,6,5.0,36433
37997,29465290,18,26,40.0,36433
37998,384513180,14,20,6.0,36433
37999,164337492,9,14,26.0,36433
38000,276841724,11,12,5.0,36434
38001,36293631,21,51,44.0,36433
38002,221337227,12,14,14.000000000000002,36433
38003,110151989,17,23,10.0,36433
38004,211977493,8,9,8.0,36433
38005,58745107,15,18,12.0,36433
38006,60797208,16,19,44.0,36433
38007,15796148,8,12,24.0,8
38008,41562668,8,10,27.0,8
38009,215583462,9,9,5.0,36434
38010,43320242,19,27,17.0,36433
38011,69600017,6,6,10.0,1
38012,122911592,19,31,13.0,36433
38013,36062771,20,52,16.0,36433
38014,50549872,21,57,7.000000000000001,36433
38015,247931331,8,9,6.0,36433
38016,92528857,12,14,6.0,36433
38017,83988872,10,12,8.0,36433
38018,374570743,3,3,11.0,36433
38019,257529096,6,7,16.0,36433
38020,168163958,17,19,5.0,36433
38021,216661825,8,9,18.0,8
38022,290452248,16,18,5.0,36434
38023,35269522,14,14,13.0,36433
38024,51826307,3,3,5.0,36434
38025,254412957,5,5,5.0,36434
38026,70679544,4,4,6.0,36433
38027,188681547,6,6,6.0,36433
38028,93859239,10,11,6.0,36433
38029,216737607,6,7,8.0,36433
38030,39887890,21,42,60.0,1
38031,17262076,16,19,16.0,36433
38032,23858449,21,56,6.0,36433
38033,120526007,8,8,5.0,36433
38034,120125391,7,9,5.0,36434
38035,169007549,17,28,6.0,36433
38036,38394871,3,3,5.0,36433
38037,70839974,6,8,7.000000000000001,36433
38038,96971624,6,6,6.0,36433
38039,367646314,12,18,5.0,36434
38040,21375127,14,19,33.0,36433
38041,22790158,19,27,38.0,36433
38042,482294742,4,4,5.0,36434
38043,103904740,8,9,22.0,8
38044,14340587,8,8,27.0,8
38045,390816923,4,4,5.0,36435
38046,16270192,17,20,11.0,36433
38047,221764610,2,2,5.0,36434
38048,247000918,4,4,23.0,36433
38049,164207270,8,9,5.0,36434
38050,27795711,10,10,5.0,36433
38051,168742435,21,32,7.000000000000001,36433
38052,57669241,5,5,6.0,36433
38053,222475670,8,12,33.0,8
38054,30704065,9,9,24.0,36433
38055,213920558,12,14,6.0,36433
38056,1070491,3,3,15.0,1
38057,29587415,2,2,5.0,36433
38058,205665542,8,12,6.0,36435
38059,67265145,7,7,6.0,2
38060,23585871,8,9,9.0,36433
38061,55087998,6,7,8.0,1
38062,67003260,10,10,8.0,36433
38063,279161209,6,7,5.0,36433
38064,96104198,1,1,5.0,1
38065,42134814,4,5,15.0,36433
38066,28822570,9,11,11.0,36433
38067,202655724,11,14,10.0,36433
38068,92059925,9,9,14.000000000000002,36433
38069,16411401,11,12,8.0,36433
38070,31442804,10,14,27.0,36433
38071,39066239,11,11,5.0,36433
38072,23494288,4,4,7.000000000000001,36433
38073,73621513,11,12,8.0,36433
38074,16345596,4,4,8.0,36433
38075,187587189,5,5,6.0,36433
38076,290051454,8,8,13.0,8
38077,43321794,5,6,7.000000000000001,36433
38078,159584758,8,8,7.000000000000001,36433
38079,206777221,2,2,5.0,36434
38080,41681974,3,3,6.0,1
38081,42076847,9,10,18.0,1
38082,161272811,1,1,5.0,1
38083,34223683,2,2,5.0,36434
38084,16705752,4,6,12.0,36433
38085,47253631,3,3,6.0,36433
38086,52475631,3,3,6.0,36433
38087,21464213,1,1,5.0,36434
38088,61326778,5,5,10.0,36433
38089,95642038,2,2,6.0,1
38090,84541932,1,1,5.0,1
38091,21392684,62,81,31.0,36433
38092,14076231,62,142,66.0,36433
38093,122194011,55,71,30.0,36433
38094,33866686,16,16,10.0,36433
38095,64374269,62,110,27.0,36433
38096,60889706,27,29,12.0,36433
38097,119198125,62,99,40.0,36433
38098,17052441,62,106,19.0,36433
38099,2523231,62,110,56.00000000000001,36433
38100,51094763,62,118,32.0,36433
38101,18044352,62,128,59.0,36433
38102,21392716,62,111,35.0,36433
38103,16807921,62,126,48.0,36433
38104,16434105,62,109,46.0,36433
38105,19888859,62,77,24.0,36433
38106,6867552,62,122,63.0,36433
38107,46888613,62,99,17.0,36433
38108,17777603,48,52,21.0,36433
38109,111091687,62,110,34.0,36433
38110,21209392,62,105,48.0,36433
38111,47897905,62,122,30.0,36433
38112,173992307,62,102,54.0,36433
38113,19597199,62,121,45.0,36433
38114,16031536,62,152,65.0,36433
38115,14363353,62,105,62.0,36433
38116,21764028,58,65,22.0,36433
38117,18332003,49,56,13.0,36433
38118,1496001,56,68,42.0,36433
38119,17806284,62,110,38.0,36433
38120,16681542,13,13,9.0,36433
38121,36114716,62,91,38.0,36433
38122,92510172,62,100,28.000000000000004,36433
38123,20823928,62,79,31.0,36433
38124,24673042,39,39,14.000000000000002,36433
38125,52676687,52,58,13.0,36433
38126,16140591,29,29,9.0,36433
38127,151831643,62,119,44.0,36433
38128,36065771,62,132,63.0,36433
38129,26066384,62,184,53.0,36433
38130,14255057,62,80,31.0,36433
38131,39358333,62,114,47.0,36433
38132,17219108,62,182,78.0,36433
38133,18123064,62,134,40.0,36433
38134,43105737,62,84,28.999999999999996,36433
38135,19664397,62,77,22.0,36433
38136,186470618,33,36,25.0,1
38137,176430467,29,29,11.0,36433
38138,9676212,62,118,65.0,36433
38139,35707603,62,89,37.0,36433
38140,19180118,62,146,56.99999999999999,36433
38141,21887420,62,148,82.0,36433
38142,14688207,62,111,23.0,36433
38143,18982884,62,85,17.0,36433
38144,58296748,43,50,25.0,36433
38145,126592475,37,41,11.0,36433
38146,85343905,49,57,36.0,36433
38147,22055996,62,106,38.0,36433
38148,46207622,62,177,67.0,36433
38149,120401612,43,44,13.0,36433
38150,14069676,62,101,30.0,36433
38151,8329582,62,139,62.0,36433
38152,28124259,62,154,49.0,36433
38153,22029249,56,68,20.0,36433
38154,71312918,19,19,7.000000000000001,36433
38155,11856482,62,98,46.0,36433
38156,33881023,56,76,40.0,36433
38157,14108504,62,76,40.0,36433
38158,24166245,62,99,27.0,36433
38159,480384401,19,19,5.0,36433
38160,15111838,62,76,39.0,36433
38161,105099308,62,109,23.0,36433
38162,342026875,8,8,6.0,36433
38163,20313039,30,32,11.0,36433
38164,59774654,26,27,7.000000000000001,36433
38165,147590684,62,92,34.0,36433
38166,90203791,56,64,13.0,36433
38167,45550705,62,128,33.0,36433
38168,10933662,62,175,77.0,36433
38169,20519938,49,60,20.0,36433
38170,19311539,56,65,26.0,36433
38171,17365848,62,142,57.99999999999999,36433
38172,16927085,62,126,48.0,36433
38173,24672263,55,64,21.0,36433
38174,15066760,62,237,93.0,36433
38175,20020378,56,59,24.0,36433
38176,19739595,51,52,16.0,36433
38177,6120472,37,37,15.0,36433
38178,32676724,62,87,22.0,36433
38179,332792634,13,14,5.0,36433
38180,414285107,17,17,7.000000000000001,36433
38181,20531146,62,84,32.0,36433
38182,16365636,62,143,67.0,36433
38183,173929022,39,39,6.0,36433
38184,44886859,62,140,71.0,36433
38185,54510875,55,75,20.0,36433
38186,29959539,29,30,22.0,36433
38187,24016767,62,91,50.0,36433
38188,85550267,8,8,6.0,36433
38189,20777337,62,190,67.0,36433
38190,34314138,45,46,14.000000000000002,36433
38191,17506082,55,63,17.0,36433
38192,21201424,43,49,15.0,36433
38193,222302749,13,13,6.0,36433
38194,14353202,55,72,25.0,36433
38195,208943268,25,25,6.0,36433
38196,66331720,62,86,36.0,36433
38197,20414967,62,99,40.0,36433
38198,19721809,9,12,15.0,36433
38199,15389376,4,4,11.0,36433
38200,31707676,14,14,6.0,36433
38201,15363133,62,70,28.999999999999996,36433
38202,14463779,62,78,42.0,36433
38203,18305688,62,86,34.0,36433
38204,20733397,45,47,14.000000000000002,36433
38205,64510593,61,76,22.0,36433
38206,66244710,62,91,42.0,36433
38207,222170925,7,7,5.0,36434
38208,35759968,19,21,12.0,36433
38209,41845164,62,80,34.0,36433
38210,22269514,3,3,6.0,36433
38211,16771854,62,102,51.0,36433
